country_name,year,wealth_quintile_label,mean_value,se_value,lower_ci,upper_ci,n,variable,variable_label,scale_labels,category
Dominican Republic,2014,Middle,3.74122807,0.09627625724,3.552526606,3.929929534,228,drankformnum,Times child drank infant formula,"1 = 1, 2 = 2, 3 = 3, 4 = 4, 5 = 5, 6 = 6, 10 = 10, 11 = 11, 12 = 12, 13 = 13, 14 = 14, 15 = 15, 16 = 16, 17 = 17, 18 = 18, 19 = 19, 20 = 20, 21 = 21, 22 = 22",Nutrition & Feeding
Dominican Republic,2014,Fourth,3.840206186,0.09641376629,3.651235204,4.029177167,194,drankformnum,Times child drank infant formula,"1 = 1, 2 = 2, 3 = 3, 4 = 4, 5 = 5, 6 = 6, 10 = 10, 11 = 11, 12 = 12, 13 = 13, 14 = 14, 15 = 15, 16 = 16, 17 = 17, 18 = 18, 19 = 19, 20 = 20, 21 = 21, 22 = 22",Nutrition & Feeding
Dominican Republic,2014,Richest,3.828571429,0.1150222571,3.603127805,4.054015053,175,drankformnum,Times child drank infant formula,"1 = 1, 2 = 2, 3 = 3, 4 = 4, 5 = 5, 6 = 6, 10 = 10, 11 = 11, 12 = 12, 13 = 13, 14 = 14, 15 = 15, 16 = 16, 17 = 17, 18 = 18, 19 = 19, 20 = 20, 21 = 21, 22 = 22",Nutrition & Feeding
Dominican Republic,2019,Poorest,3.299837925,0.05856357423,3.18505332,3.414622531,617,drankformnum,Times child drank infant formula,"1 = 1, 2 = 2, 3 = 3, 4 = 4, 5 = 5, 6 = 6, 10 = 10, 11 = 11, 12 = 12, 13 = 13, 14 = 14, 15 = 15, 16 = 16, 17 = 17, 18 = 18, 19 = 19, 20 = 20, 21 = 21, 22 = 22",Nutrition & Feeding
Dominican Republic,2019,Second,3.8175,0.07287840923,3.674658318,3.960341682,400,drankformnum,Times child drank infant formula,"1 = 1, 2 = 2, 3 = 3, 4 = 4, 5 = 5, 6 = 6, 10 = 10, 11 = 11, 12 = 12, 13 = 13, 14 = 14, 15 = 15, 16 = 16, 17 = 17, 18 = 18, 19 = 19, 20 = 20, 21 = 21, 22 = 22",Nutrition & Feeding
Dominican Republic,2019,Middle,3.8956743,0.07182381769,3.754899618,4.036448983,393,drankformnum,Times child drank infant formula,"1 = 1, 2 = 2, 3 = 3, 4 = 4, 5 = 5, 6 = 6, 10 = 10, 11 = 11, 12 = 12, 13 = 13, 14 = 14, 15 = 15, 16 = 16, 17 = 17, 18 = 18, 19 = 19, 20 = 20, 21 = 21, 22 = 22",Nutrition & Feeding
Dominican Republic,2019,Fourth,3.818493151,0.09098234574,3.640167753,3.996818548,292,drankformnum,Times child drank infant formula,"1 = 1, 2 = 2, 3 = 3, 4 = 4, 5 = 5, 6 = 6, 10 = 10, 11 = 11, 12 = 12, 13 = 13, 14 = 14, 15 = 15, 16 = 16, 17 = 17, 18 = 18, 19 = 19, 20 = 20, 21 = 21, 22 = 22",Nutrition & Feeding
Dominican Republic,2019,Richest,3.982683983,0.08805260135,3.810100884,4.155267081,231,drankformnum,Times child drank infant formula,"1 = 1, 2 = 2, 3 = 3, 4 = 4, 5 = 5, 6 = 6, 10 = 10, 11 = 11, 12 = 12, 13 = 13, 14 = 14, 15 = 15, 16 = 16, 17 = 17, 18 = 18, 19 = 19, 20 = 20, 21 = 21, 22 = 22",Nutrition & Feeding
El Salvador,2014,Poorest,2.534482759,0.163550143,2.213924478,2.855041039,58,drankformnum,Times child drank infant formula,"1 = 1, 2 = 2, 3 = 3, 4 = 4, 5 = 5, 6 = 6, 10 = 10, 11 = 11, 12 = 12, 13 = 13, 14 = 14, 15 = 15, 16 = 16, 17 = 17, 18 = 18, 19 = 19, 20 = 20, 21 = 21, 22 = 22",Nutrition & Feeding
El Salvador,2014,Second,2.644736842,0.1495067297,2.351703652,2.937770032,76,drankformnum,Times child drank infant formula,"1 = 1, 2 = 2, 3 = 3, 4 = 4, 5 = 5, 6 = 6, 10 = 10, 11 = 11, 12 = 12, 13 = 13, 14 = 14, 15 = 15, 16 = 16, 17 = 17, 18 = 18, 19 = 19, 20 = 20, 21 = 21, 22 = 22",Nutrition & Feeding
El Salvador,2014,Middle,2.71875,0.1425820209,2.439289239,2.998210761,96,drankformnum,Times child drank infant formula,"1 = 1, 2 = 2, 3 = 3, 4 = 4, 5 = 5, 6 = 6, 10 = 10, 11 = 11, 12 = 12, 13 = 13, 14 = 14, 15 = 15, 16 = 16, 17 = 17, 18 = 18, 19 = 19, 20 = 20, 21 = 21, 22 = 22",Nutrition & Feeding
El Salvador,2014,Fourth,3.192,0.1421929629,2.913301793,3.470698207,125,drankformnum,Times child drank infant formula,"1 = 1, 2 = 2, 3 = 3, 4 = 4, 5 = 5, 6 = 6, 10 = 10, 11 = 11, 12 = 12, 13 = 13, 14 = 14, 15 = 15, 16 = 16, 17 = 17, 18 = 18, 19 = 19, 20 = 20, 21 = 21, 22 = 22",Nutrition & Feeding
El Salvador,2014,Richest,3.373417722,0.1202955916,3.137638362,3.609197081,158,drankformnum,Times child drank infant formula,"1 = 1, 2 = 2, 3 = 3, 4 = 4, 5 = 5, 6 = 6, 10 = 10, 11 = 11, 12 = 12, 13 = 13, 14 = 14, 15 = 15, 16 = 16, 17 = 17, 18 = 18, 19 = 19, 20 = 20, 21 = 21, 22 = 22",Nutrition & Feeding
Guyana,2014,Poorest,2.5,0.1358058908,2.233820454,2.766179546,82,drankformnum,Times child drank infant formula,"1 = 1, 2 = 2, 3 = 3, 4 = 4, 5 = 5, 6 = 6, 10 = 10, 11 = 11, 12 = 12, 13 = 13, 14 = 14, 15 = 15, 16 = 16, 17 = 17, 18 = 18, 19 = 19, 20 = 20, 21 = 21, 22 = 22",Nutrition & Feeding
Guyana,2014,Second,3.287671233,0.1728085796,2.948966417,3.626376049,73,drankformnum,Times child drank infant formula,"1 = 1, 2 = 2, 3 = 3, 4 = 4, 5 = 5, 6 = 6, 10 = 10, 11 = 11, 12 = 12, 13 = 13, 14 = 14, 15 = 15, 16 = 16, 17 = 17, 18 = 18, 19 = 19, 20 = 20, 21 = 21, 22 = 22",Nutrition & Feeding
Guyana,2014,Middle,3.444444444,0.1444976073,3.161229134,3.727659755,63,drankformnum,Times child drank infant formula,"1 = 1, 2 = 2, 3 = 3, 4 = 4, 5 = 5, 6 = 6, 10 = 10, 11 = 11, 12 = 12, 13 = 13, 14 = 14, 15 = 15, 16 = 16, 17 = 17, 18 = 18, 19 = 19, 20 = 20, 21 = 21, 22 = 22",Nutrition & Feeding
Guyana,2014,Fourth,3.507246377,0.1735040659,3.167178408,3.847314346,69,drankformnum,Times child drank infant formula,"1 = 1, 2 = 2, 3 = 3, 4 = 4, 5 = 5, 6 = 6, 10 = 10, 11 = 11, 12 = 12, 13 = 13, 14 = 14, 15 = 15, 16 = 16, 17 = 17, 18 = 18, 19 = 19, 20 = 20, 21 = 21, 22 = 22",Nutrition & Feeding
Guyana,2014,Richest,3.597560976,0.1598514028,3.284252226,3.910869725,82,drankformnum,Times child drank infant formula,"1 = 1, 2 = 2, 3 = 3, 4 = 4, 5 = 5, 6 = 6, 10 = 10, 11 = 11, 12 = 12, 13 = 13, 14 = 14, 15 = 15, 16 = 16, 17 = 17, 18 = 18, 19 = 19, 20 = 20, 21 = 21, 22 = 22",Nutrition & Feeding
Guyana,2019,Poorest,2.840425532,0.1429364813,2.560270029,3.120581035,94,drankformnum,Times child drank infant formula,"1 = 1, 2 = 2, 3 = 3, 4 = 4, 5 = 5, 6 = 6, 10 = 10, 11 = 11, 12 = 12, 13 = 13, 14 = 14, 15 = 15, 16 = 16, 17 = 17, 18 = 18, 19 = 19, 20 = 20, 21 = 21, 22 = 22",Nutrition & Feeding
Guyana,2019,Second,3.5875,0.1419727086,3.309233491,3.865766509,80,drankformnum,Times child drank infant formula,"1 = 1, 2 = 2, 3 = 3, 4 = 4, 5 = 5, 6 = 6, 10 = 10, 11 = 11, 12 = 12, 13 = 13, 14 = 14, 15 = 15, 16 = 16, 17 = 17, 18 = 18, 19 = 19, 20 = 20, 21 = 21, 22 = 22",Nutrition & Feeding
Guyana,2019,Middle,3.157894737,0.1852815268,2.794742944,3.521046529,57,drankformnum,Times child drank infant formula,"1 = 1, 2 = 2, 3 = 3, 4 = 4, 5 = 5, 6 = 6, 10 = 10, 11 = 11, 12 = 12, 13 = 13, 14 = 14, 15 = 15, 16 = 16, 17 = 17, 18 = 18, 19 = 19, 20 = 20, 21 = 21, 22 = 22",Nutrition & Feeding
Guyana,2019,Fourth,3.426229508,0.1676892396,3.097558599,3.754900418,61,drankformnum,Times child drank infant formula,"1 = 1, 2 = 2, 3 = 3, 4 = 4, 5 = 5, 6 = 6, 10 = 10, 11 = 11, 12 = 12, 13 = 13, 14 = 14, 15 = 15, 16 = 16, 17 = 17, 18 = 18, 19 = 19, 20 = 20, 21 = 21, 22 = 22",Nutrition & Feeding
Guyana,2019,Richest,3.696969697,0.1906554722,3.323284971,4.070654422,66,drankformnum,Times child drank infant formula,"1 = 1, 2 = 2, 3 = 3, 4 = 4, 5 = 5, 6 = 6, 10 = 10, 11 = 11, 12 = 12, 13 = 13, 14 = 14, 15 = 15, 16 = 16, 17 = 17, 18 = 18, 19 = 19, 20 = 20, 21 = 21, 22 = 22",Nutrition & Feeding
Honduras,2019,Poorest,3.373333333,0.1727085065,3.034824661,3.711842006,75,drankformnum,Times child drank infant formula,"1 = 1, 2 = 2, 3 = 3, 4 = 4, 5 = 5, 6 = 6, 10 = 10, 11 = 11, 12 = 12, 13 = 13, 14 = 14, 15 = 15, 16 = 16, 17 = 17, 18 = 18, 19 = 19, 20 = 20, 21 = 21, 22 = 22",Nutrition & Feeding
Honduras,2019,Second,3.393700787,0.1351569518,3.128793162,3.658608413,127,drankformnum,Times child drank infant formula,"1 = 1, 2 = 2, 3 = 3, 4 = 4, 5 = 5, 6 = 6, 10 = 10, 11 = 11, 12 = 12, 13 = 13, 14 = 14, 15 = 15, 16 = 16, 17 = 17, 18 = 18, 19 = 19, 20 = 20, 21 = 21, 22 = 22",Nutrition & Feeding
Honduras,2019,Middle,3.237410072,0.1214991393,2.999271759,3.475548385,139,drankformnum,Times child drank infant formula,"1 = 1, 2 = 2, 3 = 3, 4 = 4, 5 = 5, 6 = 6, 10 = 10, 11 = 11, 12 = 12, 13 = 13, 14 = 14, 15 = 15, 16 = 16, 17 = 17, 18 = 18, 19 = 19, 20 = 20, 21 = 21, 22 = 22",Nutrition & Feeding
Honduras,2019,Fourth,3.279761905,0.1033808294,3.077135479,3.48238833,168,drankformnum,Times child drank infant formula,"1 = 1, 2 = 2, 3 = 3, 4 = 4, 5 = 5, 6 = 6, 10 = 10, 11 = 11, 12 = 12, 13 = 13, 14 = 14, 15 = 15, 16 = 16, 17 = 17, 18 = 18, 19 = 19, 20 = 20, 21 = 21, 22 = 22",Nutrition & Feeding
Honduras,2019,Richest,3.521126761,0.1222921914,3.281434065,3.760819456,142,drankformnum,Times child drank infant formula,"1 = 1, 2 = 2, 3 = 3, 4 = 4, 5 = 5, 6 = 6, 10 = 10, 11 = 11, 12 = 12, 13 = 13, 14 = 14, 15 = 15, 16 = 16, 17 = 17, 18 = 18, 19 = 19, 20 = 20, 21 = 21, 22 = 22",Nutrition & Feeding
Jamaica,2011,Poorest,3.333333333,0.1645011351,3.010911109,3.655755558,84,drankformnum,Times child drank infant formula,"1 = 1, 2 = 2, 3 = 3, 4 = 4, 5 = 5, 6 = 6, 10 = 10, 11 = 11, 12 = 12, 13 = 13, 14 = 14, 15 = 15, 16 = 16, 17 = 17, 18 = 18, 19 = 19, 20 = 20, 21 = 21, 22 = 22",Nutrition & Feeding
Jamaica,2011,Second,3.206896552,0.1543609422,2.904349105,3.509443998,87,drankformnum,Times child drank infant formula,"1 = 1, 2 = 2, 3 = 3, 4 = 4, 5 = 5, 6 = 6, 10 = 10, 11 = 11, 12 = 12, 13 = 13, 14 = 14, 15 = 15, 16 = 16, 17 = 17, 18 = 18, 19 = 19, 20 = 20, 21 = 21, 22 = 22",Nutrition & Feeding
Jamaica,2011,Middle,3.231481481,0.1559961577,2.925729012,3.537233951,108,drankformnum,Times child drank infant formula,"1 = 1, 2 = 2, 3 = 3, 4 = 4, 5 = 5, 6 = 6, 10 = 10, 11 = 11, 12 = 12, 13 = 13, 14 = 14, 15 = 15, 16 = 16, 17 = 17, 18 = 18, 19 = 19, 20 = 20, 21 = 21, 22 = 22",Nutrition & Feeding
Jamaica,2011,Fourth,3.155555556,0.1430112321,2.875253541,3.435857571,90,drankformnum,Times child drank infant formula,"1 = 1, 2 = 2, 3 = 3, 4 = 4, 5 = 5, 6 = 6, 10 = 10, 11 = 11, 12 = 12, 13 = 13, 14 = 14, 15 = 15, 16 = 16, 17 = 17, 18 = 18, 19 = 19, 20 = 20, 21 = 21, 22 = 22",Nutrition & Feeding
Jamaica,2011,Richest,2.836956522,0.1219733175,2.597888819,3.076024224,92,drankformnum,Times child drank infant formula,"1 = 1, 2 = 2, 3 = 3, 4 = 4, 5 = 5, 6 = 6, 10 = 10, 11 = 11, 12 = 12, 13 = 13, 14 = 14, 15 = 15, 16 = 16, 17 = 17, 18 = 18, 19 = 19, 20 = 20, 21 = 21, 22 = 22",Nutrition & Feeding
Jamaica,2022,Poorest,3.14,0.1738166991,2.79931927,3.48068073,50,drankformnum,Times child drank infant formula,"1 = 1, 2 = 2, 3 = 3, 4 = 4, 5 = 5, 6 = 6, 10 = 10, 11 = 11, 12 = 12, 13 = 13, 14 = 14, 15 = 15, 16 = 16, 17 = 17, 18 = 18, 19 = 19, 20 = 20, 21 = 21, 22 = 22",Nutrition & Feeding
Jamaica,2022,Second,3.303030303,0.1643943422,2.980817392,3.625243214,66,drankformnum,Times child drank infant formula,"1 = 1, 2 = 2, 3 = 3, 4 = 4, 5 = 5, 6 = 6, 10 = 10, 11 = 11, 12 = 12, 13 = 13, 14 = 14, 15 = 15, 16 = 16, 17 = 17, 18 = 18, 19 = 19, 20 = 20, 21 = 21, 22 = 22",Nutrition & Feeding
Jamaica,2022,Middle,3.327272727,0.170273192,2.993537271,3.661008184,55,drankformnum,Times child drank infant formula,"1 = 1, 2 = 2, 3 = 3, 4 = 4, 5 = 5, 6 = 6, 10 = 10, 11 = 11, 12 = 12, 13 = 13, 14 = 14, 15 = 15, 16 = 16, 17 = 17, 18 = 18, 19 = 19, 20 = 20, 21 = 21, 22 = 22",Nutrition & Feeding
Jamaica,2022,Fourth,3.360655738,0.1551181233,3.056624216,3.664687259,61,drankformnum,Times child drank infant formula,"1 = 1, 2 = 2, 3 = 3, 4 = 4, 5 = 5, 6 = 6, 10 = 10, 11 = 11, 12 = 12, 13 = 13, 14 = 14, 15 = 15, 16 = 16, 17 = 17, 18 = 18, 19 = 19, 20 = 20, 21 = 21, 22 = 22",Nutrition & Feeding
Jamaica,2022,Richest,3.423076923,0.2043016908,3.022645609,3.823508237,52,drankformnum,Times child drank infant formula,"1 = 1, 2 = 2, 3 = 3, 4 = 4, 5 = 5, 6 = 6, 10 = 10, 11 = 11, 12 = 12, 13 = 13, 14 = 14, 15 = 15, 16 = 16, 17 = 17, 18 = 18, 19 = 19, 20 = 20, 21 = 21, 22 = 22",Nutrition & Feeding
Mexico,2015,Poorest,2.992805755,0.07993075558,2.836141474,3.149470036,278,drankformnum,Times child drank infant formula,"1 = 1, 2 = 2, 3 = 3, 4 = 4, 5 = 5, 6 = 6, 10 = 10, 11 = 11, 12 = 12, 13 = 13, 14 = 14, 15 = 15, 16 = 16, 17 = 17, 18 = 18, 19 = 19, 20 = 20, 21 = 21, 22 = 22",Nutrition & Feeding
Mexico,2015,Second,3.158536585,0.07686883113,3.007873676,3.309199494,328,drankformnum,Times child drank infant formula,"1 = 1, 2 = 2, 3 = 3, 4 = 4, 5 = 5, 6 = 6, 10 = 10, 11 = 11, 12 = 12, 13 = 13, 14 = 14, 15 = 15, 16 = 16, 17 = 17, 18 = 18, 19 = 19, 20 = 20, 21 = 21, 22 = 22",Nutrition & Feeding
Mexico,2015,Middle,3.308441558,0.0808246011,3.15002534,3.466857777,308,drankformnum,Times child drank infant formula,"1 = 1, 2 = 2, 3 = 3, 4 = 4, 5 = 5, 6 = 6, 10 = 10, 11 = 11, 12 = 12, 13 = 13, 14 = 14, 15 = 15, 16 = 16, 17 = 17, 18 = 18, 19 = 19, 20 = 20, 21 = 21, 22 = 22",Nutrition & Feeding
Mexico,2015,Fourth,3.376344086,0.08791525738,3.204030182,3.54865799,279,drankformnum,Times child drank infant formula,"1 = 1, 2 = 2, 3 = 3, 4 = 4, 5 = 5, 6 = 6, 10 = 10, 11 = 11, 12 = 12, 13 = 13, 14 = 14, 15 = 15, 16 = 16, 17 = 17, 18 = 18, 19 = 19, 20 = 20, 21 = 21, 22 = 22",Nutrition & Feeding
Mexico,2015,Richest,3.16097561,0.09376647694,2.977193315,3.344757905,205,drankformnum,Times child drank infant formula,"1 = 1, 2 = 2, 3 = 3, 4 = 4, 5 = 5, 6 = 6, 10 = 10, 11 = 11, 12 = 12, 13 = 13, 14 = 14, 15 = 15, 16 = 16, 17 = 17, 18 = 18, 19 = 19, 20 = 20, 21 = 21, 22 = 22",Nutrition & Feeding
Panama,2013,Poorest,2.964912281,0.07714073754,2.813716435,3.116108126,285,drankformnum,Times child drank infant formula,"1 = 1, 2 = 2, 3 = 3, 4 = 4, 5 = 5, 6 = 6, 10 = 10, 11 = 11, 12 = 12, 13 = 13, 14 = 14, 15 = 15, 16 = 16, 17 = 17, 18 = 18, 19 = 19, 20 = 20, 21 = 21, 22 = 22",Nutrition & Feeding
Panama,2013,Second,3.405529954,0.1016497896,3.206296366,3.604763542,217,drankformnum,Times child drank infant formula,"1 = 1, 2 = 2, 3 = 3, 4 = 4, 5 = 5, 6 = 6, 10 = 10, 11 = 11, 12 = 12, 13 = 13, 14 = 14, 15 = 15, 16 = 16, 17 = 17, 18 = 18, 19 = 19, 20 = 20, 21 = 21, 22 = 22",Nutrition & Feeding
Panama,2013,Middle,3.544247788,0.1121925513,3.324350387,3.764145188,226,drankformnum,Times child drank infant formula,"1 = 1, 2 = 2, 3 = 3, 4 = 4, 5 = 5, 6 = 6, 10 = 10, 11 = 11, 12 = 12, 13 = 13, 14 = 14, 15 = 15, 16 = 16, 17 = 17, 18 = 18, 19 = 19, 20 = 20, 21 = 21, 22 = 22",Nutrition & Feeding
Panama,2013,Fourth,3.595,0.1044481791,3.390281569,3.799718431,200,drankformnum,Times child drank infant formula,"1 = 1, 2 = 2, 3 = 3, 4 = 4, 5 = 5, 6 = 6, 10 = 10, 11 = 11, 12 = 12, 13 = 13, 14 = 14, 15 = 15, 16 = 16, 17 = 17, 18 = 18, 19 = 19, 20 = 20, 21 = 21, 22 = 22",Nutrition & Feeding
Panama,2013,Richest,3.603773585,0.1532394994,3.303424166,3.904123004,106,drankformnum,Times child drank infant formula,"1 = 1, 2 = 2, 3 = 3, 4 = 4, 5 = 5, 6 = 6, 10 = 10, 11 = 11, 12 = 12, 13 = 13, 14 = 14, 15 = 15, 16 = 16, 17 = 17, 18 = 18, 19 = 19, 20 = 20, 21 = 21, 22 = 22",Nutrition & Feeding
Paraguay,2016,Poorest,2.819444444,0.167049313,2.492027791,3.146861098,72,drankformnum,Times child drank infant formula,"1 = 1, 2 = 2, 3 = 3, 4 = 4, 5 = 5, 6 = 6, 10 = 10, 11 = 11, 12 = 12, 13 = 13, 14 = 14, 15 = 15, 16 = 16, 17 = 17, 18 = 18, 19 = 19, 20 = 20, 21 = 21, 22 = 22",Nutrition & Feeding
Paraguay,2016,Second,2.971428571,0.1575845477,2.662562858,3.280294285,70,drankformnum,Times child drank infant formula,"1 = 1, 2 = 2, 3 = 3, 4 = 4, 5 = 5, 6 = 6, 10 = 10, 11 = 11, 12 = 12, 13 = 13, 14 = 14, 15 = 15, 16 = 16, 17 = 17, 18 = 18, 19 = 19, 20 = 20, 21 = 21, 22 = 22",Nutrition & Feeding
Paraguay,2016,Middle,3.125,0.177948556,2.77622083,3.47377917,72,drankformnum,Times child drank infant formula,"1 = 1, 2 = 2, 3 = 3, 4 = 4, 5 = 5, 6 = 6, 10 = 10, 11 = 11, 12 = 12, 13 = 13, 14 = 14, 15 = 15, 16 = 16, 17 = 17, 18 = 18, 19 = 19, 20 = 20, 21 = 21, 22 = 22",Nutrition & Feeding
Paraguay,2016,Fourth,3.188405797,0.1917694365,2.812537702,3.564273893,69,drankformnum,Times child drank infant formula,"1 = 1, 2 = 2, 3 = 3, 4 = 4, 5 = 5, 6 = 6, 10 = 10, 11 = 11, 12 = 12, 13 = 13, 14 = 14, 15 = 15, 16 = 16, 17 = 17, 18 = 18, 19 = 19, 20 = 20, 21 = 21, 22 = 22",Nutrition & Feeding
Paraguay,2016,Richest,3.057971014,0.1688485375,2.727027881,3.388914148,69,drankformnum,Times child drank infant formula,"1 = 1, 2 = 2, 3 = 3, 4 = 4, 5 = 5, 6 = 6, 10 = 10, 11 = 11, 12 = 12, 13 = 13, 14 = 14, 15 = 15, 16 = 16, 17 = 17, 18 = 18, 19 = 19, 20 = 20, 21 = 21, 22 = 22",Nutrition & Feeding
Saint Lucia,2012,Poorest,2.571428571,0.3129843186,1.957979307,3.184877836,21,drankformnum,Times child drank infant formula,"1 = 1, 2 = 2, 3 = 3, 4 = 4, 5 = 5, 6 = 6, 10 = 10, 11 = 11, 12 = 12, 13 = 13, 14 = 14, 15 = 15, 16 = 16, 17 = 17, 18 = 18, 19 = 19, 20 = 20, 21 = 21, 22 = 22",Nutrition & Feeding
Saint Lucia,2012,Second,2.891891892,0.2504763743,2.400958198,3.382825586,37,drankformnum,Times child drank infant formula,"1 = 1, 2 = 2, 3 = 3, 4 = 4, 5 = 5, 6 = 6, 10 = 10, 11 = 11, 12 = 12, 13 = 13, 14 = 14, 15 = 15, 16 = 16, 17 = 17, 18 = 18, 19 = 19, 20 = 20, 21 = 21, 22 = 22",Nutrition & Feeding
Saint Lucia,2012,Middle,3.043478261,0.2913662845,2.472400343,3.614556178,23,drankformnum,Times child drank infant formula,"1 = 1, 2 = 2, 3 = 3, 4 = 4, 5 = 5, 6 = 6, 10 = 10, 11 = 11, 12 = 12, 13 = 13, 14 = 14, 15 = 15, 16 = 16, 17 = 17, 18 = 18, 19 = 19, 20 = 20, 21 = 21, 22 = 22",Nutrition & Feeding
Saint Lucia,2012,Fourth,3,0.3086066999,2.395130868,3.604869132,21,drankformnum,Times child drank infant formula,"1 = 1, 2 = 2, 3 = 3, 4 = 4, 5 = 5, 6 = 6, 10 = 10, 11 = 11, 12 = 12, 13 = 13, 14 = 14, 15 = 15, 16 = 16, 17 = 17, 18 = 18, 19 = 19, 20 = 20, 21 = 21, 22 = 22",Nutrition & Feeding
Saint Lucia,2012,Richest,2.8,0.2309401077,2.347357389,3.252642611,25,drankformnum,Times child drank infant formula,"1 = 1, 2 = 2, 3 = 3, 4 = 4, 5 = 5, 6 = 6, 10 = 10, 11 = 11, 12 = 12, 13 = 13, 14 = 14, 15 = 15, 16 = 16, 17 = 17, 18 = 18, 19 = 19, 20 = 20, 21 = 21, 22 = 22",Nutrition & Feeding
Suriname,2010,Poorest,3.208333333,0.07022535036,3.070691647,3.34597502,456,drankformnum,Times child drank infant formula,"1 = 1, 2 = 2, 3 = 3, 4 = 4, 5 = 5, 6 = 6, 10 = 10, 11 = 11, 12 = 12, 13 = 13, 14 = 14, 15 = 15, 16 = 16, 17 = 17, 18 = 18, 19 = 19, 20 = 20, 21 = 21, 22 = 22",Nutrition & Feeding
Suriname,2010,Second,3.40625,0.1039759759,3.202457087,3.610042913,224,drankformnum,Times child drank infant formula,"1 = 1, 2 = 2, 3 = 3, 4 = 4, 5 = 5, 6 = 6, 10 = 10, 11 = 11, 12 = 12, 13 = 13, 14 = 14, 15 = 15, 16 = 16, 17 = 17, 18 = 18, 19 = 19, 20 = 20, 21 = 21, 22 = 22",Nutrition & Feeding
Suriname,2010,Middle,3.688888889,0.1358443464,3.42263397,3.955143808,180,drankformnum,Times child drank infant formula,"1 = 1, 2 = 2, 3 = 3, 4 = 4, 5 = 5, 6 = 6, 10 = 10, 11 = 11, 12 = 12, 13 = 13, 14 = 14, 15 = 15, 16 = 16, 17 = 17, 18 = 18, 19 = 19, 20 = 20, 21 = 21, 22 = 22",Nutrition & Feeding
Suriname,2010,Fourth,3.402515723,0.137684601,3.132653905,3.672377541,159,drankformnum,Times child drank infant formula,"1 = 1, 2 = 2, 3 = 3, 4 = 4, 5 = 5, 6 = 6, 10 = 10, 11 = 11, 12 = 12, 13 = 13, 14 = 14, 15 = 15, 16 = 16, 17 = 17, 18 = 18, 19 = 19, 20 = 20, 21 = 21, 22 = 22",Nutrition & Feeding
Suriname,2010,Richest,3.24,0.124122728,2.996719453,3.483280547,125,drankformnum,Times child drank infant formula,"1 = 1, 2 = 2, 3 = 3, 4 = 4, 5 = 5, 6 = 6, 10 = 10, 11 = 11, 12 = 12, 13 = 13, 14 = 14, 15 = 15, 16 = 16, 17 = 17, 18 = 18, 19 = 19, 20 = 20, 21 = 21, 22 = 22",Nutrition & Feeding
Suriname,2018,Poorest,3.55399061,0.08786665432,3.381771968,3.726209253,213,drankformnum,Times child drank infant formula,"1 = 1, 2 = 2, 3 = 3, 4 = 4, 5 = 5, 6 = 6, 10 = 10, 11 = 11, 12 = 12, 13 = 13, 14 = 14, 15 = 15, 16 = 16, 17 = 17, 18 = 18, 19 = 19, 20 = 20, 21 = 21, 22 = 22",Nutrition & Feeding
Suriname,2018,Second,3.672043011,0.1068688087,3.462580146,3.881505876,186,drankformnum,Times child drank infant formula,"1 = 1, 2 = 2, 3 = 3, 4 = 4, 5 = 5, 6 = 6, 10 = 10, 11 = 11, 12 = 12, 13 = 13, 14 = 14, 15 = 15, 16 = 16, 17 = 17, 18 = 18, 19 = 19, 20 = 20, 21 = 21, 22 = 22",Nutrition & Feeding
Suriname,2018,Middle,3.948051948,0.104557145,3.743119944,4.152983952,154,drankformnum,Times child drank infant formula,"1 = 1, 2 = 2, 3 = 3, 4 = 4, 5 = 5, 6 = 6, 10 = 10, 11 = 11, 12 = 12, 13 = 13, 14 = 14, 15 = 15, 16 = 16, 17 = 17, 18 = 18, 19 = 19, 20 = 20, 21 = 21, 22 = 22",Nutrition & Feeding
Suriname,2018,Fourth,3.78,0.116960002,3.550758396,4.009241604,150,drankformnum,Times child drank infant formula,"1 = 1, 2 = 2, 3 = 3, 4 = 4, 5 = 5, 6 = 6, 10 = 10, 11 = 11, 12 = 12, 13 = 13, 14 = 14, 15 = 15, 16 = 16, 17 = 17, 18 = 18, 19 = 19, 20 = 20, 21 = 21, 22 = 22",Nutrition & Feeding
Suriname,2018,Richest,3.595959596,0.1470658479,3.307710534,3.884208658,99,drankformnum,Times child drank infant formula,"1 = 1, 2 = 2, 3 = 3, 4 = 4, 5 = 5, 6 = 6, 10 = 10, 11 = 11, 12 = 12, 13 = 13, 14 = 14, 15 = 15, 16 = 16, 17 = 17, 18 = 18, 19 = 19, 20 = 20, 21 = 21, 22 = 22",Nutrition & Feeding
Trinidad and Tobago,2011,Poorest,3.338028169,0.1235796636,3.095812028,3.58024431,142,drankformnum,Times child drank infant formula,"1 = 1, 2 = 2, 3 = 3, 4 = 4, 5 = 5, 6 = 6, 10 = 10, 11 = 11, 12 = 12, 13 = 13, 14 = 14, 15 = 15, 16 = 16, 17 = 17, 18 = 18, 19 = 19, 20 = 20, 21 = 21, 22 = 22",Nutrition & Feeding
